   20090525005443000.G.INU.00.BH  957.75   1 1    1 1 1     0.00 0     0.00 0    0
  20090525005443000.IC.BJT.00.BH 1099.58   1 1    1 1 1     0.00 0     0.00 0    0
  20090525005443000.IC.HIA.00.BH 1148.12   0 0    0 0 0     0.00 0     0.00 0    0
  20090525005443000.IC.MDJ.00.BH  371.58   1 1    1 1 1     0.00 0     0.00 0    0
  20090525005443000.II.ERM.00.BH 1174.17   0 0    0 0 0     0.00 0     0.00 0    0
 20090525005443000.IU.INCN.00.BH  473.50   1 1    1 1 1     0.00 0     0.00 0    0
 20090525005443000.IU.MAJO.00.BH  950.12   1 1    1 1 1     0.00 0     0.00 0    0
  20090525005443000.IU.YSS.00.BH 1260.50   0 0    0 0 0     0.00 0     0.00 0    0
